Show,EpId,ClipId,Start,Stop,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech,Name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
HeStutters,0,19,9985280,10033280,0,0,1,0,0,0,0,0,2,0,0,0,HeStutters_0_19,-293.65506,73.83307,1.9009963,-2.408337,-4.000989,1.0766038,-3.9047654,-3.9177926,-7.3149004,-5.230086,1.1738938,-10.094393,-5.409697,2.449066,-5.0339556,-6.8615727,-1.2480876,-3.3371646,-5.428972,-1.4244262,-4.6972775,-2.1038737,-4.534689,-3.8091323,-6.457783,-2.7059376,-4.2411585,-3.4161558,-5.561645,-5.5925164,-4.3785625,-0.64255184,0.97305745,3.5074828,0.13381438,-1.1129129,-6.0458937,-0.86904615,-0.37609115
HeStutters,0,20,11197600,11245600,0,0,0,0,0,0,0,0,3,0,0,0,HeStutters_0_20,-300.60464,52.58779,-1.1058,22.788187,-2.6267157,-5.491357,-18.113768,0.016458085,-17.751234,-10.870638,-3.5494852,-9.037821,-6.5990534,1.0337485,-9.026358,-0.7837498,-3.6806836,-5.6225824,-3.1750517,-4.490635,-5.083002,-4.9427443,-4.5517483,-3.7092645,-8.05051,-1.0008172,-5.8477798,-4.5627127,-6.3986635,-4.791157,-6.4183455,-1.7777121,-3.0661929,0.3725632,-1.137544,1.6152533,1.3406017,3.3474815,5.101213
HeStutters,0,22,12315840,12363840,0,0,0,0,0,0,0,0,3,0,0,0,HeStutters_0_22,-298.60587,88.62969,-15.168173,6.499321,-3.6726265,-5.224223,-13.261746,-5.251006,-16.107136,-7.6557956,0.74803406,-10.107166,-11.233958,-0.7992201,-7.8649654,-7.4406776,-5.412578,-1.631096,-6.389356,-2.853198,-4.9703336,-3.0897062,-4.2631564,-3.258534,-3.7183836,-2.0881793,-2.2592156,-2.49086,-3.4777555,-5.541067,-5.1397395,-5.1279254,-4.616574,-2.1330147,-0.6858975,0.43606648,0.19362044,1.6534011,0.11133517
HeStutters,0,24,15001760,15049760,0,0,0,0,0,0,0,0,3,0,0,0,HeStutters_0_24,-317.7534,72.65198,-3.7088647,37.616867,0.43680325,-13.887415,-15.856247,1.8166571,-18.327396,-17.77707,2.1701674,-13.29307,-8.454935,-3.560862,-7.951249,-7.7092247,-3.8326235,-5.8698635,-7.901331,-2.3874743,-6.6054826,-3.1421852,-5.1261716,-2.1438165,-4.2232094,-0.6771111,-5.9892383,-2.0832772,-4.802829,-2.8437605,-5.3229494,-3.2390263,-4.990278,-3.9667761,-6.279115,-4.679057,-6.979182,-6.139553,-6.8781285
HeStutters,0,25,16317280,16365280,0,0,1,0,0,0,0,0,2,0,0,0,HeStutters_0_25,-325.40115,49.427807,10.411882,13.885595,7.602158,-4.217633,-8.928023,4.2322755,-11.84211,-4.328746,-3.8042197,-4.898051,-3.4354544,-2.8891933,-4.7301407,-3.0494752,-3.8480928,-2.0893471,-6.3844833,0.38660342,-6.6498947,-3.7794259,-4.0593247,-2.9475358,-3.889673,-1.9020319,-4.4774294,-2.2904768,-3.4068694,-2.6581519,-5.095962,-2.602269,-3.5768504,-2.5338628,-4.0959344,-2.0468762,-5.150751,-3.3449557,-4.5052834
HeStutters,0,26,3562240,3610240,0,0,0,0,0,0,0,0,3,0,0,0,HeStutters_0_26,-322.67563,39.41156,-26.036314,31.284819,-20.774286,-5.054771,-8.84982,-4.6702213,-6.7832117,-8.442829,-9.905901,-7.3228836,-6.587358,-7.179508,-4.9669256,-6.857038,-0.2648429,-2.2269616,-4.0333877,0.035163093,-1.9740137,-1.3594536,-2.427017,-3.1691175,-3.2525122,-1.4128988,-6.1735816,-0.6894897,-8.594144,-4.114342,-7.8832016,-2.8817985,-3.8581471,-0.8066553,-3.2498581,2.8656788,-1.0273589,3.645358,3.4952457
HeStutters,0,28,18902240,18950240,0,0,1,0,0,0,0,0,2,0,0,0,HeStutters_0_28,-386.35272,66.89737,4.982717,11.331669,-0.9573483,-3.9592106,-2.7021198,-0.90801287,-10.224295,-1.2944262,-7.1414394,-3.1053298,-7.352438,-3.900578,-5.4076705,-5.8417125,-7.3888373,-3.2752576,-4.92244,-2.9373665,-6.893767,-2.2222252,-4.4644403,-2.5246832,-3.7897825,-0.95779914,-5.988603,-1.8572968,-4.498874,-3.657591,-5.379473,-1.620054,-4.120697,-2.6810212,-3.8644967,-2.9181895,-3.89073,-0.7532378,-1.7200108
HeStutters,0,29,19004000,19052000,0,0,0,0,0,0,0,0,3,0,0,0,HeStutters_0_29,-350.79446,50.433178,-12.152786,18.358025,-7.0810757,0.92348844,-3.5635037,-0.727779,-9.469959,-4.8012404,-6.577333,-6.392432,-8.617146,-3.958779,-7.4747677,-5.2683306,-6.1211886,-1.6503139,-4.846794,-2.0602715,-3.4993834,-2.835922,-6.532711,-1.1695286,-3.6458845,1.3264031,-3.4272575,3.4098258,-1.7767478,2.5051599,-4.7283206,-0.7653519,-4.821845,-1.78469,-3.789897,-1.8565108,-4.9277287,-1.978533,-1.4955131
HeStutters,0,31,21092480,21140480,0,0,1,0,0,0,0,0,2,0,0,0,HeStutters_0_31,-357.26,61.08652,-3.5154312,-10.9259205,-4.4676957,-3.847586,-3.1108468,-1.1940587,-9.639895,-0.27703872,-2.6158354,-2.803694,-4.8988156,-1.5438702,-5.6872897,-3.0610485,-5.20455,-1.8465236,-5.169683,-3.3974028,-2.7772317,-4.3396993,-3.1782632,-3.6808836,-2.5567458,0.3175045,-0.6781698,1.064055,-2.3174539,-0.995286,-3.6982512,1.1641445,2.5842335,4.1598487,-1.2029743,-2.5318406,-4.8919396,-0.45980278,-0.875721
HeStutters,0,32,21147520,21195520,0,0,0,0,0,0,0,0,3,0,0,0,HeStutters_0_32,-344.02863,91.31115,-13.436655,4.7413445,2.297916,-12.380066,-5.074987,-5.159529,-12.917839,-4.0285144,-1.6608448,-3.5835497,-12.48895,-2.5650728,-4.799506,-5.4462843,-3.5976875,-4.655966,-6.190371,-0.547623,-4.5892444,-3.2093925,-3.1858716,-3.2037823,-3.0956602,-2.5417624,-4.1417494,-2.4667485,-3.6296692,-3.302252,-5.2451816,-3.1532946,-3.6343238,-2.7133446,-3.6849139,-1.0435022,-2.4737525,-1.5494595,-3.3615787
HeStutters,0,34,25822720,25870720,0,0,0,0,0,0,0,0,3,0,0,0,HeStutters_0_34,-360.33096,57.451157,-0.5387557,16.938963,-0.9521964,-7.886212,-1.8537781,-5.877229,-9.258484,-5.0034847,-2.229489,-3.5907843,-6.2120204,-1.8828256,-3.4457273,-4.930507,-3.1168463,-2.9083438,-4.8724494,-3.190235,-4.195739,-4.6983147,-3.8269553,-1.4676657,-4.703961,-3.7662418,-4.443383,-4.0358896,-4.182403,-1.4634699,0.6529463,2.4464846,1.0066252,1.7864004,-1.1304531,-0.9517285,-1.2366822,1.2717087,-0.82113874
HeStutters,0,35,26746400,26794400,0,0,0,0,0,0,0,0,3,0,0,0,HeStutters_0_35,-386.7721,71.609764,-1.2144278,22.36686,-2.8403788,-9.708256,-9.47436,-2.1750946,-8.146026,-10.45409,-3.390001,-7.627431,-7.354706,-4.1115756,-7.2930875,-5.027459,-2.2239118,-4.455565,-5.627142,-3.267335,-4.921341,-2.9975638,-5.5779853,-2.9748294,-4.080092,-3.6231432,-5.4382606,-6.1975226,-5.624866,-6.0857263,-4.994065,-1.5816926,-1.8505629,-0.35591453,-1.4300262,0.31419408,-0.71263325,0.70924,-0.31217095
HeStutters,0,36,27774880,27822880,0,0,0,0,0,0,0,0,3,0,0,0,HeStutters_0_36,-285.34488,67.88211,-9.519813,16.974579,-4.9030704,-4.554548,-9.683019,-6.3266764,-15.487232,-7.5966134,-5.372644,-11.02563,-8.554456,-2.7383416,-6.6286225,-5.142801,-4.311897,-2.187585,-6.4897037,-3.3250155,-4.9725275,-4.6575027,-4.9677777,-4.514777,-6.522739,-3.6287591,-6.88408,-6.2442393,-5.013051,-5.9800363,-5.099024,-0.30867395,-1.4073235,3.787917,2.5699203,2.611376,-0.14574112,0.5635106,-1.1949649
HeStutters,0,38,29565600,29613600,0,0,1,0,0,0,0,0,2,0,0,0,HeStutters_0_38,-366.41876,78.887146,2.464673,20.872036,2.1345859,-8.125457,-11.872888,-3.5233152,-11.716524,-5.0137596,-4.5925674,-7.9561477,-6.128982,-3.2176054,-5.1724124,-6.4865613,-4.9161572,-2.7682314,-6.4875464,-2.737951,-3.8202713,-5.1706867,-3.5471802,-4.5680113,-3.5376809,-3.318888,-4.7132325,-3.5793688,-4.2690845,-3.7738726,-3.9442737,-3.0941727,-5.346491,-3.021975,-5.1728897,-3.381579,-4.4968743,-3.569619,-3.7478862
HeStutters,1,4,28351360,28399360,0,0,0,0,0,0,0,0,3,0,0,0,HeStutters_1_4,-418.4452,103.88683,-30.266285,26.878878,-11.66066,3.5153124,-27.021893,-11.834179,-7.5828433,-7.8057556,-12.518568,-1.0516592,-7.828531,-7.137817,-0.07671441,-14.819918,2.1280882,-6.9775996,-4.008283,-4.573958,-2.2003105,-0.4326033,-3.7438948,-1.3933464,-3.5064526,-1.6128324,-2.6195498,-0.6420008,-3.03798,-1.6651902,-3.9755898,-2.2707145,-3.0196004,-2.9262307,-2.3604395,-2.6821296,-2.2751298,-4.3779335,-2.8325853
HeStutters,1,23,30771360,30819360,0,0,1,0,0,0,0,0,2,0,0,0,HeStutters_1_23,-387.8503,74.20181,-1.81825,42.906147,7.148666,-1.0750391,-26.021378,6.5065145,-19.915213,-4.6058564,-15.3273,-11.56316,-6.142741,-14.492393,-2.1081123,-13.243859,1.1352502,-7.2387314,-4.0180697,-6.2241726,-2.6723702,-0.54830706,-3.7672346,-0.2906153,-2.6640446,-0.90178585,-3.9651859,-1.5117581,-3.6326025,-2.1662433,-6.298669,-3.6402776,-4.0228896,-5.879553,-3.8770888,-5.181635,-3.460483,-4.9956226,-1.7716962
HeStutters,1,25,30925120,30973120,0,0,1,0,0,0,0,0,1,0,0,0,HeStutters_1_25,-508.88397,98.26103,18.411829,15.969616,4.566337,7.9812856,-10.309282,-10.958817,-13.439021,1.5232385,-7.395487,-5.7678695,-5.711935,-11.133702,-1.9834392,-8.85441,-2.6795154,-4.718441,-3.7253025,-3.278272,-2.3254278,-3.2064714,-3.0215447,-0.6420465,-4.5095587,-2.8988538,-4.232324,-1.3490611,-1.858455,-1.4229884,-1.9962922,-3.3029528,-2.3019261,-2.5367796,-3.2323835,-4.3195615,-2.71953,-3.463136,-1.8497165
HeStutters,1,66,35470560,35518560,0,0,1,0,0,0,0,0,2,0,0,0,HeStutters_1_66,-481.24738,46.73107,-22.999468,52.160126,-25.64644,12.275674,-23.178337,0.22020812,-7.677056,-16.657948,-2.3122227,-8.460587,-6.2880764,-7.493796,0.2348172,-5.7155333,-1.7500228,-5.691247,-2.1491177,-2.3971565,-4.7626715,-5.8328032,-4.282269,-0.6941753,-6.1592875,-3.386422,-1.43615,4.0488763,7.696438,11.654193,11.528458,8.2396,2.4547706,-4.224154,-2.6895802,-3.0347576,-2.932968,-3.6035657,-4.6801143
HeStutters,1,107,6638560,6686560,0,0,0,0,0,0,0,0,3,0,0,0,HeStutters_1_107,-475.87134,93.21771,3.0807421,29.17359,7.21689,5.9938564,-13.808851,-6.9843874,-11.859577,-2.5317223,-16.87026,-5.008918,-4.917581,-10.648438,-0.9930511,-11.227025,1.0864326,-6.4053297,-3.5780723,-3.4003594,-3.0498633,-2.3255374,-4.91335,-1.980611,-4.464135,-2.4247074,-2.4678466,-2.5741718,-4.131084,-0.6168531,-3.471298,-2.6557512,-2.242817,-2.6912942,-2.6137671,-3.6653845,-2.5953598,-5.3981614,-3.1069596
HeStutters,1,140,12821920,12869920,0,0,2,0,0,0,0,0,2,0,0,0,HeStutters_1_140,-405.1881,100.98851,-10.932327,24.949821,-19.691835,11.281619,-22.87237,-0.9569699,-19.942814,2.7998857,-16.708118,-3.869114,-2.8846474,-15.1449375,-0.06483218,-10.617795,4.0296,-7.4538374,0.088654995,-5.029213,0.36073673,-0.30886593,-2.6779974,-1.6900189,-3.3938951,-1.0343431,-4.1969123,-0.19406441,-5.397029,-0.47781342,-2.7857513,-1.4174701,-3.518975,-2.6780214,-3.2951803,-3.9224179,-1.8282099,-2.5995011,-0.17655894
HeStutters,1,149,14726400,14774400,0,0,1,0,0,0,0,0,2,0,0,0,HeStutters_1_149,-410.3624,112.03259,-27.744125,16.009468,1.9696147,-3.8493407,-12.463606,-17.16726,-10.612995,1.919197,-14.255437,1.2301186,-1.434472,-13.090933,2.3788955,-5.335759,-4.19731,-2.7981386,-3.1962633,-8.11987,-0.77439964,-3.3665195,-5.202532,-0.0343593,-3.4312239,-1.2378849,-4.373205,-2.569828,-1.8973064,-1.2649778,-4.52943,-1.693022,-0.9734717,-3.8938785,-1.7266827,-3.494947,-2.3853889,-2.5792987,-1.7622358
HeStutters,1,191,17900000,17948000,0,0,2,0,0,0,0,0,1,0,0,0,HeStutters_1_191,-399.1024,89.89315,-29.498049,5.0400853,-2.4161305,3.9106362,-26.976385,-3.320984,-21.67499,-0.9954356,-4.4984055,-5.973322,-8.68253,-13.630149,-1.0687923,-9.390042,1.7160617,-8.493928,-2.012275,-3.6893873,-1.9175128,-2.3173864,-2.464838,-0.1898605,-3.498858,-0.22480716,-3.6810753,-0.8605733,-5.065458,-0.6988474,-2.4037745,-0.93594944,-2.0345693,-3.4500678,-0.8337267,-4.2384663,-2.526396,-4.3369074,-2.8500457
HeStutters,1,195,4043360,4091360,0,0,0,0,0,0,0,0,3,0,0,0,HeStutters_1_195,-422.27112,102.95902,-13.10106,28.32313,-7.5719204,4.2286572,-23.01786,-12.672542,-17.001696,-4.4431953,-16.357323,-4.873841,-7.5266557,-12.956029,-1.9890232,-13.492352,1.3351213,-5.239051,-2.6568813,-6.636444,-1.462826,-0.16320272,-3.168099,-2.1488638,-3.4375997,-1.6563541,-4.0550036,-0.7122913,-3.3353834,0.2347419,-3.857654,-1.7136079,-1.4515071,-2.2861075,-0.4494739,-0.9791573,-0.93859565,-3.1217802,-1.4337904
HeStutters,1,213,20876960,20924960,0,0,1,0,0,0,0,0,2,0,0,0,HeStutters_1_213,-433.14963,87.467995,-10.708159,15.615835,-5.866662,-0.3813653,-15.244147,-15.467825,-10.207612,1.7703937,-13.9590845,-6.9188766,-1.9807771,-10.558327,-6.14312,-9.024211,-1.8998181,-4.0981426,-3.6953876,-5.3345375,-0.47341537,-3.933872,-4.3539677,-0.64603645,-2.9434493,-1.0013425,-0.23205857,-0.11156919,-2.6804821,-0.23972695,-3.3573968,-1.1599723,-1.5168265,-2.2347095,-0.692354,-2.6789038,-1.5398749,-2.7064793,-3.665168
HeStutters,1,228,22972800,23020800,0,0,0,0,0,0,0,0,3,0,0,0,HeStutters_1_228,-460.4867,95.256744,-2.7359998,20.554783,-8.186328,9.840265,-19.419733,-2.0776703,-9.540679,2.9556043,-13.022952,-7.485763,-1.2397455,-10.223992,-1.5170186,-9.469022,-0.11086102,-4.3920827,-1.793479,-4.080094,-0.18996973,-2.2275712,-1.6594021,-0.84158266,-2.334959,0.43397906,-2.6158447,-1.3939986,-3.1155114,-1.0025432,-4.146396,-1.9628745,-3.2387156,-2.4296496,-1.8135377,-2.9107325,-1.6233555,-2.8716576,-2.0574665
HeStutters,1,244,24263200,24311200,0,0,3,0,0,0,0,0,0,0,0,0,HeStutters_1_244,-445.3781,109.75342,8.804813,29.567556,-5.444873,12.969668,-18.9182,-4.343194,-20.365498,-0.38382754,-15.976028,-12.168973,-1.9267977,-7.376373,-4.1724524,-10.337209,0.85659325,-8.112836,1.0159581,-7.479952,-0.8199743,-1.7258952,-4.2364397,-1.448275,-5.2861657,-2.8342447,-4.067294,0.057578042,-4.826775,0.5317589,-2.9168394,-1.3793201,-2.7004693,-4.7679853,-2.8239646,-4.7902927,-1.7944813,-3.597072,-3.6764991
HeStutters,1,246,24364160,24412160,0,0,3,0,0,0,0,0,0,0,0,0,HeStutters_1_246,-406.12982,114.172844,-4.533417,24.995413,-18.03538,10.571867,-15.051763,-2.9628267,-22.905422,-0.22248892,-10.958991,-11.338222,-8.896663,-7.5058947,-6.018027,-13.582651,3.922638,-9.380117,-1.3430804,-9.436964,0.35811573,-1.0951613,-4.854952,1.8332976,-5.488997,-2.4699707,-3.8196912,0.42224628,-5.5167313,0.86666876,-3.600876,-2.6003034,-1.3954186,-6.0314813,-2.2002697,-5.1025915,-2.6165671,-3.9209619,-3.6478
HeStutters,1,256,26785280,26833280,0,0,0,0,0,0,0,0,3,0,0,0,HeStutters_1_256,-397.00806,97.907005,-3.8614593,17.769558,-3.024864,-5.6625295,-21.790628,-10.642798,-15.65453,-7.423441,-14.967421,-6.362764,-6.4036136,-4.7131715,-1.2538912,-14.209838,0.68403965,-6.2186637,-2.6559155,-4.0465794,-3.045778,-0.5197974,-2.5769289,-1.4934702,-4.8364434,-1.4735459,-2.983403,-1.0981798,-4.120845,-1.2492028,-1.6328589,-3.2603238,-1.3365248,-2.6013024,-1.8488747,-1.8158407,-1.2125117,-1.7262193,-1.2062068
HeStutters,2,14,33720640,33768640,0,0,0,0,0,0,0,0,3,0,0,0,HeStutters_2_14,-213.92418,38.00837,-23.616465,33.01021,-16.516722,14.827766,-7.931098,4.1983747,0.48027465,-1.7196344,-3.954571,-6.1714315,-1.6305143,-0.8563607,-7.5183573,-0.55700386,-0.98358965,-0.9778631,-1.7722174,-0.7137159,-2.9646552,1.8113525,-4.7639155,-4.216715,-5.252393,-4.629577,-6.7708035,-3.4316587,-6.203249,-1.6719903,-6.4507914,-3.334123,-6.8972683,-4.8094263,-3.1833117,-0.6279277,2.6892664,4.367285,1.1632304
HeStutters,2,36,36410880,36458880,0,0,0,0,0,0,0,0,3,0,0,0,HeStutters_2_36,-164.95784,37.95775,-2.3215852,32.15794,-11.723239,16.766287,-0.7809273,1.3789629,4.750538,-2.2437475,-3.3401399,-1.6371164,4.766067,-1.2047375,-2.1729677,3.7864668,-4.4528375,-0.16514257,0.89427334,-2.6164742,-1.3845062,-1.3199131,-4.7414517,-0.29451063,-4.144901,-1.4953567,-2.247723,-0.61716825,-4.5872273,-0.9881628,-3.6666625,-0.04418034,-0.033826593,5.269449,2.7431219,4.5057836,0.5266089,-2.5571282,-1.782056
HeStutters,2,43,2974080,3022080,0,0,0,0,0,0,0,0,3,0,0,0,HeStutters_2_43,-246.65997,105.11534,23.146507,37.07357,-7.922843,6.743229,-8.350648,-8.84561,-2.0857928,-0.1631941,3.1151025,0.44645903,2.6820493,-5.2824564,-11.279754,-3.9915032,-5.239041,-7.3721747,-7.3138247,-1.8091948,0.8542128,-1.7520937,-4.8662157,-3.4957151,-5.508159,-3.9202323,-3.172658,-4.8867884,-4.5011597,-3.562946,-4.47875,-6.3154817,-7.236784,-6.2612176,-6.9662833,-6.0855656,-4.605932,-3.0797706,-5.750846
HeStutters,2,77,610560,658560,0,0,1,0,0,0,0,0,2,0,0,0,HeStutters_2_77,-229.90968,39.351135,-9.948349,31.133875,-18.597181,13.956625,0.49018404,-5.491735,-1.4128364,-3.4185324,-4.967246,-5.43646,-4.8535028,-0.18130809,-5.3921595,-0.19762383,-3.1532395,1.9967417,-4.304339,-3.063683,-2.1418588,-2.8501616,-4.7745113,-3.5164733,-5.3861265,-5.474917,-4.412898,-4.9069047,-7.592842,-2.5929701,-6.1542945,-4.468359,-5.6106186,-3.272958,-7.0426474,-4.203746,-2.4381385,1.691559,1.5146465
HeStutters,2,88,9051680,9099680,0,0,0,0,0,0,0,0,3,0,0,0,HeStutters_2_88,-240.70705,37.580986,7.8247895,40.359566,-4.86935,7.1369004,-4.264257,-1.5959675,-4.069036,-6.0913124,-2.8081927,-5.305574,-3.204562,3.0541155,-7.961172,0.6691352,-2.8484297,-1.410618,-2.5291197,-3.840184,-5.3399754,-4.418941,-5.0431943,-1.9207671,-1.5968959,-0.06798468,-1.5269014,0.17919652,-4.220497,0.2146305,-4.7088385,-1.2258434,-6.119708,-4.822358,-6.3231716,-4.2617226,-2.0707319,-2.0704012,-4.292911
HeStutters,2,97,996320,1044320,0,0,1,0,0,0,0,0,2,0,0,0,HeStutters_2_97,-196.30502,12.769528,-7.900377,32.905807,-11.575493,6.9190626,-1.0117888,-0.67755646,-0.10975549,-3.9524157,-0.19137432,-5.34758,-0.7927792,2.2904313,-9.2049885,-0.71638083,-3.3681118,-0.050206214,-2.1486614,-3.8036275,-5.1772385,-0.6703489,-3.8457453,2.738912,0.34735277,3.6050265,-0.7189659,-0.19740513,-7.4078264,-1.9738284,-0.16961548,0.14133278,-2.9110224,-4.5116534,-6.352485,-5.4924746,-2.315442,-1.927612,-5.38885
HeStutters,2,118,14015200,14063200,0,0,0,0,0,0,0,0,3,0,0,0,HeStutters_2_118,-153.80814,32.723946,10.187157,36.9585,-0.9927714,11.361783,-1.4523304,10.9038725,-11.93416,-6.3835087,-2.6155183,-3.6501026,-1.0707207,-7.123976,-2.4268456,-3.0155864,-4.2535105,-0.3977908,-4.9824815,-4.1435237,-1.5014137,-1.6451331,-1.3170427,4.8729014,-2.8122175,0.8243489,-1.3622537,-4.4114914,-4.1218123,-2.2583733,-4.375403,-2.2332907,-5.1078396,-0.8597656,-3.6909513,0.67320067,-0.13114479,-0.89470273,-0.64272976
